game_id,game_date,team_name,venue,batting_avg,earn_run_avg,game_outcome,game_number,visiting_team,home_team,game_day,day_night,double_header
43708-BOS@LAA-1,8/31/2019,Boston Red Sox,Road,0.265,11.25,lose,1,Boston Red Sox,Los Angeles Angels,Sat,n,no
43708-CHW@ATL-1,8/31/2019,Atlanta Braves,Home,0.353,3,win,1,Chicago White Sox,Atlanta Braves,Sat,n,no
43708-CHW@ATL-1,8/31/2019,Chicago White Sox,Road,0.342,12.38,lose,1,Chicago White Sox,Atlanta Braves,Sat,n,no
43708-CIN@STL-1,8/31/2019,St. Louis Cardinals,Home,0.343,6,win,1,Cincinnati Reds,St. Louis Cardinals,Wed,d,yes
43708-CIN@STL-1,8/31/2019,Cincinnati Reds,Road,0.206,11.25,lose,1,Cincinnati Reds,St. Louis Cardinals,Wed,d,yes
43708-CIN@STL-2,8/31/2019,St. Louis Cardinals,Home,0.242,2,win,2,Cincinnati Reds,St. Louis Cardinals,Sat,n,yes
43708-CIN@STL-2,8/31/2019,Cincinnati Reds,Road,0.103,2.25,lose,2,Cincinnati Reds,St. Louis Cardinals,Sat,n,yes
43708-CLE@TBR-1,8/31/2019,Tampa Bay Rays,Home,0.314,6,win,1,Cleveland Indians,Tampa Bay Rays,Sat,n,no
43708-CLE@TBR-1,8/31/2019,Cleveland Indians,Road,0.314,9,lose,1,Cleveland Indians,Tampa Bay Rays,Sat,n,no
43708-HOU@TOR-1,8/31/2019,Toronto Blue Jays,Home,0.303,4,win,1,Houston Astros,Toronto Blue Jays,Sat,d,no
43708-HOU@TOR-1,8/31/2019,Houston Astros,Road,0.214,6.75,lose,1,Houston Astros,Toronto Blue Jays,Sat,d,no
43708-LAD@ARI-1,8/31/2019,Arizona Diamondbacks,Home,0.207,5,win,1,Los Angeles Dodgers,Arizona Diamondbacks,Sat,n,no
43708-LAD@ARI-1,8/31/2019,Los Angeles Dodgers,Road,0.312,6.75,lose,1,Los Angeles Dodgers,Arizona Diamondbacks,Sat,n,no
43708-MIA@WSN-1,8/31/2019,Washington Nationals,Home,0.267,0,win,1,Miami Marlins,Washington Nationals,Sat,n,no
43708-MIA@WSN-1,8/31/2019,Miami Marlins,Road,0.071,7.88,lose,1,Miami Marlins,Washington Nationals,Sat,n,no
43708-MIL@CHC-1,8/31/2019,Milwaukee Brewers,Road,0.229,0,win,1,Milwaukee Brewers,Chicago Cubs,Sat,d,no
43708-MIL@CHC-1,8/31/2019,Chicago Cubs,Home,0.182,2,lose,1,Milwaukee Brewers,Chicago Cubs,Sat,d,no
43708-MIN@DET-1,8/31/2019,Detroit Tigers,Home,0.395,7,win,1,Minnesota Twins,Detroit Tigers,Sat,n,no
43708-MIN@DET-1,8/31/2019,Minnesota Twins,Road,0.27,10.12,lose,1,Minnesota Twins,Detroit Tigers,Sat,n,no
43708-NYM@PHI-1,8/31/2019,New York Mets,Road,0.317,2,win,1,New York Mets,Philadelphia Phillies,Sat,d,no
43708-NYM@PHI-1,8/31/2019,Philadelphia Phillies,Home,0.25,6,lose,1,New York Mets,Philadelphia Phillies,Sat,d,no
43708-OAK@NYY-1,8/31/2019,New York Yankees,Home,0.171,2.45,win,1,Oakland Athletics,New York Yankees,Sat,d,no
43708-OAK@NYY-1,8/31/2019,Oakland Athletics,Road,0.205,3.6,lose,1,Oakland Athletics,New York Yankees,Sat,d,no
43708-PIT@COL-1,8/31/2019,Pittsburgh Pirates,Road,0.409,4,win,1,Pittsburgh Pirates,Colorado Rockies,Sat,n,no
43708-PIT@COL-1,8/31/2019,Colorado Rockies,Home,0.273,9,lose,1,Pittsburgh Pirates,Colorado Rockies,Sat,n,no
43708-SDP@SFG-1,8/31/2019,San Diego Padres,Road,0.297,1,win,1,San Diego Padres,San Francisco Giants,Sat,n,no
43708-SDP@SFG-1,8/31/2019,San Francisco Giants,Home,0.265,4,lose,1,San Diego Padres,San Francisco Giants,Sat,n,no
43708-SEA@TEX-1,8/31/2019,Texas Rangers,Home,0.188,2,win,1,Seattle Mariners,Texas Rangers,Sat,n,no
43708-SEA@TEX-1,8/31/2019,Seattle Mariners,Road,0.265,3.24,lose,1,Seattle Mariners,Texas Rangers,Sat,n,no
43709-BAL@KCR-1,9/1/2019,Kansas City Royals,Home,0.324,3,win,1,Baltimore Orioles,Kansas City Royals,Sun,d,no
43709-BAL@KCR-1,9/1/2019,Baltimore Orioles,Road,0.235,6.75,lose,1,Baltimore Orioles,Kansas City Royals,Sun,d,no
43709-BOS@LAA-1,9/1/2019,Boston Red Sox,Road,0.242,3,win,1,Boston Red Sox,Los Angeles Angels,Sun,d,no
43709-BOS@LAA-1,9/1/2019,Los Angeles Angels,Home,0.242,4,lose,1,Boston Red Sox,Los Angeles Angels,Sun,d,no
43709-CHW@ATL-1,9/1/2019,Atlanta Braves,Home,0.207,3,win,1,Chicago White Sox,Atlanta Braves,Sun,n,no
43709-CHW@ATL-1,9/1/2019,Chicago White Sox,Road,0.161,5.62,lose,1,Chicago White Sox,Atlanta Braves,Sun,n,no
43709-CIN@STL-1,9/1/2019,St. Louis Cardinals,Home,0.2,3,win,1,Cincinnati Reds,St. Louis Cardinals,Fri,d,yes
43709-CIN@STL-1,9/1/2019,Cincinnati Reds,Road,0.161,2.25,lose,1,Cincinnati Reds,St. Louis Cardinals,Fri,d,yes
43709-CIN@STL-2,9/1/2019,Cincinnati Reds,Road,0.206,3,win,2,Cincinnati Reds,St. Louis Cardinals,Sun,d,yes
43709-CIN@STL-2,9/1/2019,St. Louis Cardinals,Home,0.188,4,lose,2,Cincinnati Reds,St. Louis Cardinals,Sun,d,yes
43709-CLE@TBR-1,9/1/2019,Tampa Bay Rays,Home,0.4,2,win,1,Cleveland Indians,Tampa Bay Rays,Sun,d,no
43709-CLE@TBR-1,9/1/2019,Cleveland Indians,Road,0.188,9,lose,1,Cleveland Indians,Tampa Bay Rays,Sun,d,no
43709-HOU@TOR-1,9/1/2019,Houston Astros,Road,0.156,0,win,1,Houston Astros,Toronto Blue Jays,Sun,d,no
43709-HOU@TOR-1,9/1/2019,Toronto Blue Jays,Home,0,2,lose,1,Houston Astros,Toronto Blue Jays,Sun,d,no
43709-LAD@ARI-1,9/1/2019,Los Angeles Dodgers,Road,0.22,2.45,win,1,Los Angeles Dodgers,Arizona Diamondbacks,Sun,d,no
43709-LAD@ARI-1,9/1/2019,Arizona Diamondbacks,Home,0.211,3.27,lose,1,Los Angeles Dodgers,Arizona Diamondbacks,Sun,d,no
43709-MIA@WSN-1,9/1/2019,Washington Nationals,Home,0.265,3,win,1,Miami Marlins,Washington Nationals,Sun,d,no
43709-MIA@WSN-1,9/1/2019,Miami Marlins,Road,0.133,9,lose,1,Miami Marlins,Washington Nationals,Sun,d,no
43709-MIL@CHC-1,9/1/2019,Milwaukee Brewers,Road,0.206,0,win,1,Milwaukee Brewers,Chicago Cubs,Sun,d,no
43709-MIL@CHC-1,9/1/2019,Chicago Cubs,Home,0.138,4,lose,1,Milwaukee Brewers,Chicago Cubs,Sun,d,no
43709-MIN@DET-1,9/1/2019,Minnesota Twins,Road,0.308,3,win,1,Minnesota Twins,Detroit Tigers,Sun,d,no
43709-MIN@DET-1,9/1/2019,Detroit Tigers,Home,0.235,8,lose,1,Minnesota Twins,Detroit Tigers,Sun,d,no
43709-NYM@PHI-1,9/1/2019,Philadelphia Phillies,Home,0.281,2,win,1,New York Mets,Philadelphia Phillies,Sun,d,no
43709-NYM@PHI-1,9/1/2019,New York Mets,Road,0.138,5.62,lose,1,New York Mets,Philadelphia Phillies,Sun,d,no
43709-OAK@NYY-1,9/1/2019,New York Yankees,Home,0.214,4,win,1,Oakland Athletics,New York Yankees,Sun,d,no
43709-OAK@NYY-1,9/1/2019,Oakland Athletics,Road,0.138,5.62,lose,1,Oakland Athletics,New York Yankees,Sun,d,no
43709-PIT@COL-1,9/1/2019,Pittsburgh Pirates,Road,0.359,2,win,1,Pittsburgh Pirates,Colorado Rockies,Sun,d,no
43709-PIT@COL-1,9/1/2019,Colorado Rockies,Home,0.156,3,lose,1,Pittsburgh Pirates,Colorado Rockies,Sun,d,no
43709-SDP@SFG-1,9/1/2019,San Diego Padres,Road,0.342,4,win,1,San Diego Padres,San Francisco Giants,Sun,d,no
43709-SDP@SFG-1,9/1/2019,San Francisco Giants,Home,0.206,8,lose,1,San Diego Padres,San Francisco Giants,Sun,d,no
43709-SEA@TEX-1,9/1/2019,Seattle Mariners,Road,0.342,3,win,1,Seattle Mariners,Texas Rangers,Sun,d,no
43709-SEA@TEX-1,9/1/2019,Texas Rangers,Home,0.265,11,lose,1,Seattle Mariners,Texas Rangers,Sun,d,no
43710-BAL@TBR-1,9/2/2019,Tampa Bay Rays,Home,0.171,3.6,win,1,Baltimore Orioles,Tampa Bay Rays,Mon,d,no
43710-BAL@TBR-1,9/2/2019,Baltimore Orioles,Road,0.263,4.66,lose,1,Baltimore Orioles,Tampa Bay Rays,Mon,d,no
43710-CHW@CLE-1,9/2/2019,Cleveland Indians,Home,0.333,1,win,1,Chicago White Sox,Cleveland Indians,Mon,n,no
43710-CHW@CLE-1,9/2/2019,Chicago White Sox,Road,0.303,12.38,lose,1,Chicago White Sox,Cleveland Indians,Mon,n,no
43710-COL@LAD-1,9/2/2019,Los Angeles Dodgers,Home,0.425,9,win,1,Colorado Rockies,Los Angeles Dodgers,Mon,n,no
43710-COL@LAD-1,9/2/2019,Colorado Rockies,Road,0.316,14.62,lose,1,Colorado Rockies,Los Angeles Dodgers,Mon,n,no
43710-HOU@MIL-1,9/2/2019,Houston Astros,Road,0.256,1.8,win,1,Houston Astros,Milwaukee Brewers,Mon,d,no
43710-HOU@MIL-1,9/2/2019,Milwaukee Brewers,Home,0.167,2.7,lose,1,Houston Astros,Milwaukee Brewers,Mon,d,no
43710-MIN@DET-1,9/2/2019,Minnesota Twins,Road,0.35,3,win,1,Minnesota Twins,Detroit Tigers,Mon,d,no
43710-MIN@DET-1,9/2/2019,Detroit Tigers,Home,0.273,4,lose,1,Minnesota Twins,Detroit Tigers,Mon,d,no
43710-NYM@WSN-1,9/2/2019,New York Mets,Road,0.289,3,win,1,New York Mets,Washington Nationals,Mon,d,no
43710-NYM@WSN-1,9/2/2019,Washington Nationals,Home,0.156,7,lose,1,New York Mets,Washington Nationals,Mon,d,no
43710-PHI@CIN-1,9/2/2019,Philadelphia Phillies,Road,0.176,1,win,1,Philadelphia Phillies,Cincinnati Reds,Mon,d,no
43710-PHI@CIN-1,9/2/2019,Cincinnati Reds,Home,0.226,7,lose,1,Philadelphia Phillies,Cincinnati Reds,Mon,d,no
43710-SDP@ARI-1,9/2/2019,Arizona Diamondbacks,Home,0.419,3,win,1,San Diego Padres,Arizona Diamondbacks,Mon,d,no
43710-SDP@ARI-1,9/2/2019,San Diego Padres,Road,0.324,15.75,lose,1,San Diego Padres,Arizona Diamondbacks,Mon,d,no
43710-SEA@CHC-1,9/2/2019,Chicago Cubs,Home,0.233,1,win,1,Seattle Mariners,Chicago Cubs,Mon,d,no
43710-SEA@CHC-1,9/2/2019,Seattle Mariners,Road,0.133,5.62,lose,1,Seattle Mariners,Chicago Cubs,Mon,d,no
43710-SFG@STL-1,9/2/2019,St. Louis Cardinals,Home,0.2,1,win,1,San Francisco Giants,St. Louis Cardinals,Mon,d,no
43710-SFG@STL-1,9/2/2019,San Francisco Giants,Road,0.156,3.38,lose,1,San Francisco Giants,St. Louis Cardinals,Mon,d,no
43710-TEX@NYY-1,9/2/2019,Texas Rangers,Road,0.333,0,win,1,Texas Rangers,New York Yankees,Mon,d,no
43710-TEX@NYY-1,9/2/2019,New York Yankees,Home,0.188,7,lose,1,Texas Rangers,New York Yankees,Mon,d,no
43710-TOR@ATL-1,9/2/2019,Atlanta Braves,Home,0.138,3,win,1,Toronto Blue Jays,Atlanta Braves,Mon,d,no
43710-TOR@ATL-1,9/2/2019,Toronto Blue Jays,Road,0.161,3.38,lose,1,Toronto Blue Jays,Atlanta Braves,Mon,d,no
43711-BAL@TBR-1,9/3/2019,Baltimore Orioles,Road,0.306,2,win,1,Baltimore Orioles,Tampa Bay Rays,Wed,d,yes
43711-BAL@TBR-1,9/3/2019,Tampa Bay Rays,Home,0.167,4,lose,1,Baltimore Orioles,Tampa Bay Rays,Wed,d,yes
43711-BAL@TBR-2,9/3/2019,Tampa Bay Rays,Home,0.241,0,win,2,Baltimore Orioles,Tampa Bay Rays,Tue,n,yes
43711-BAL@TBR-2,9/3/2019,Baltimore Orioles,Road,0.167,2.25,lose,2,Baltimore Orioles,Tampa Bay Rays,Tue,n,yes
43711-CHW@CLE-1,9/3/2019,Chicago White Sox,Road,0.206,5,win,1,Chicago White Sox,Cleveland Indians,Tue,n,no
43711-CHW@CLE-1,9/3/2019,Cleveland Indians,Home,0.188,6,lose,1,Chicago White Sox,Cleveland Indians,Tue,n,no
43711-COL@LAD-1,9/3/2019,Los Angeles Dodgers,Home,0.207,3,win,1,Colorado Rockies,Los Angeles Dodgers,Tue,n,no
43711-COL@LAD-1,9/3/2019,Colorado Rockies,Road,0.235,5.62,lose,1,Colorado Rockies,Los Angeles Dodgers,Tue,n,no
43711-DET@KCR-1,9/3/2019,Kansas City Royals,Home,0.29,5,win,1,Detroit Tigers,Kansas City Royals,Tue,n,no
43711-DET@KCR-1,9/3/2019,Detroit Tigers,Road,0.368,6.48,lose,1,Detroit Tigers,Kansas City Royals,Tue,n,no
43711-HOU@MIL-1,9/3/2019,Milwaukee Brewers,Home,0.29,2,win,1,Houston Astros,Milwaukee Brewers,Tue,n,no
43711-HOU@MIL-1,9/3/2019,Houston Astros,Road,0.194,4.5,lose,1,Houston Astros,Milwaukee Brewers,Tue,n,no
43711-LAA@OAK-1,9/3/2019,Oakland Athletics,Home,0.214,5,win,1,Los Angeles Angels,Oakland Athletics,Tue,n,no
43711-LAA@OAK-1,9/3/2019,Los Angeles Angels,Road,0.25,6.75,lose,1,Los Angeles Angels,Oakland Athletics,Tue,n,no
43711-MIA@PIT-1,9/3/2019,Miami Marlins,Road,0.189,3.6,win,1,Miami Marlins,Pittsburgh Pirates,Tue,n,no
43711-MIA@PIT-1,9/3/2019,Pittsburgh Pirates,Home,0.129,2.7,lose,1,Miami Marlins,Pittsburgh Pirates,Tue,n,no
43711-MIN@BOS-1,9/3/2019,Minnesota Twins,Road,0.229,5,win,1,Minnesota Twins,Boston Red Sox,Tue,n,no
43711-MIN@BOS-1,9/3/2019,Boston Red Sox,Home,0.188,6,lose,1,Minnesota Twins,Boston Red Sox,Tue,n,no
43711-NYM@WSN-1,9/3/2019,Washington Nationals,Home,0.405,6,win,1,New York Mets,Washington Nationals,Tue,n,no
43711-NYM@WSN-1,9/3/2019,New York Mets,Road,0.314,11.88,lose,1,New York Mets,Washington Nationals,Tue,n,no
43711-PHI@CIN-1,9/3/2019,Philadelphia Phillies,Road,0.303,2,win,1,Philadelphia Phillies,Cincinnati Reds,Tue,n,no
43711-PHI@CIN-1,9/3/2019,Cincinnati Reds,Home,0.188,6,lose,1,Philadelphia Phillies,Cincinnati Reds,Tue,n,no
43711-SDP@ARI-1,9/3/2019,Arizona Diamondbacks,Home,0.226,1,win,1,San Diego Padres,Arizona Diamondbacks,Tue,n,no
43711-SDP@ARI-1,9/3/2019,San Diego Padres,Road,0.206,2.25,lose,1,San Diego Padres,Arizona Diamondbacks,Tue,n,no
43711-SEA@CHC-1,9/3/2019,Chicago Cubs,Home,0.267,1,win,1,Seattle Mariners,Chicago Cubs,Tue,n,no
43711-SEA@CHC-1,9/3/2019,Seattle Mariners,Road,0.265,6.75,lose,1,Seattle Mariners,Chicago Cubs,Tue,n,no
43711-SFG@STL-1,9/3/2019,St. Louis Cardinals,Home,0.179,0,win,1,San Francisco Giants,St. Louis Cardinals,Tue,n,no
43711-SFG@STL-1,9/3/2019,San Francisco Giants,Road,0.069,1.12,lose,1,San Francisco Giants,St. Louis Cardinals,Tue,n,no
43711-TEX@NYY-1,9/3/2019,New York Yankees,Home,0.324,1,win,1,Texas Rangers,New York Yankees,Tue,n,no
43711-TEX@NYY-1,9/3/2019,Texas Rangers,Road,0.103,11.25,lose,1,Texas Rangers,New York Yankees,Tue,n,no
43711-TOR@ATL-1,9/3/2019,Atlanta Braves,Home,0.258,2,win,1,Toronto Blue Jays,Atlanta Braves,Tue,n,no
43711-TOR@ATL-1,9/3/2019,Toronto Blue Jays,Road,0.2,7.88,lose,1,Toronto Blue Jays,Atlanta Braves,Tue,n,no
43712-CHW@CLE-1,9/4/2019,Cleveland Indians,Home,0.389,6,win,1,Chicago White Sox,Cleveland Indians,Wed,n,no
43712-CHW@CLE-1,9/4/2019,Chicago White Sox,Road,0.342,9,lose,1,Chicago White Sox,Cleveland Indians,Wed,n,no
43712-COL@LAD-1,9/4/2019,Los Angeles Dodgers,Home,0.258,3,win,1,Colorado Rockies,Los Angeles Dodgers,Wed,n,no
43712-COL@LAD-1,9/4/2019,Colorado Rockies,Road,0.212,7.88,lose,1,Colorado Rockies,Los Angeles Dodgers,Wed,n,no
43712-DET@KCR-1,9/4/2019,Kansas City Royals,Home,0.343,4,win,1,Detroit Tigers,Kansas City Royals,Wed,n,no
43712-DET@KCR-1,9/4/2019,Detroit Tigers,Road,0.25,5.62,lose,1,Detroit Tigers,Kansas City Royals,Wed,n,no
43712-LAA@OAK-1,9/4/2019,Oakland Athletics,Home,0.172,0,win,1,Los Angeles Angels,Oakland Athletics,Wed,n,no
43712-LAA@OAK-1,9/4/2019,Los Angeles Angels,Road,0.156,4.5,lose,1,Los Angeles Angels,Oakland Athletics,Wed,n,no
43712-MIA@PIT-1,9/4/2019,Pittsburgh Pirates,Home,0.303,4,win,1,Miami Marlins,Pittsburgh Pirates,Wed,n,no
43712-MIA@PIT-1,9/4/2019,Miami Marlins,Road,0.263,5.62,lose,1,Miami Marlins,Pittsburgh Pirates,Wed,n,no
43712-MIN@BOS-1,9/4/2019,Boston Red Sox,Home,0.273,2,win,1,Minnesota Twins,Boston Red Sox,Wed,n,no
43712-MIN@BOS-1,9/4/2019,Minnesota Twins,Road,0.25,6.75,lose,1,Minnesota Twins,Boston Red Sox,Wed,n,no
43712-NYM@WSN-1,9/4/2019,New York Mets,Road,0.351,4,win,1,New York Mets,Washington Nationals,Wed,d,no
43712-NYM@WSN-1,9/4/2019,Washington Nationals,Home,0.289,8,lose,1,New York Mets,Washington Nationals,Wed,d,no
43712-PHI@CIN-1,9/4/2019,Cincinnati Reds,Home,0.281,5,win,1,Philadelphia Phillies,Cincinnati Reds,Wed,n,no
43712-PHI@CIN-1,9/4/2019,Philadelphia Phillies,Road,0.212,9,lose,1,Philadelphia Phillies,Cincinnati Reds,Wed,n,no
43712-SDP@ARI-1,9/4/2019,Arizona Diamondbacks,Home,0.281,1,win,1,San Diego Padres,Arizona Diamondbacks,Wed,n,no
43712-SDP@ARI-1,9/4/2019,San Diego Padres,Road,0.103,4.5,lose,1,San Diego Padres,Arizona Diamondbacks,Wed,n,no
43712-SFG@STL-1,9/4/2019,San Francisco Giants,Road,0.349,6,win,1,San Francisco Giants,St. Louis Cardinals,Wed,n,no
43712-SFG@STL-1,9/4/2019,St. Louis Cardinals,Home,0.333,6,lose,1,San Francisco Giants,St. Louis Cardinals,Wed,n,no
43712-TEX@NYY-1,9/4/2019,New York Yankees,Home,0.2,1,win,1,Texas Rangers,New York Yankees,Wed,n,no
43712-TEX@NYY-1,9/4/2019,Texas Rangers,Road,0.212,4.5,lose,1,Texas Rangers,New York Yankees,Wed,n,no
43713-CHC@MIL-1,9/5/2019,Chicago Cubs,Road,0.41,5,win,1,Chicago Cubs,Milwaukee Brewers,Thu,n,no
43713-CHC@MIL-1,9/5/2019,Milwaukee Brewers,Home,0.171,10,lose,1,Chicago Cubs,Milwaukee Brewers,Thu,n,no
43713-CHW@CLE-1,9/5/2019,Chicago White Sox,Road,0.316,1,win,1,Chicago White Sox,Cleveland Indians,Thu,d,no
43713-CHW@CLE-1,9/5/2019,Cleveland Indians,Home,0.037,6,lose,1,Chicago White Sox,Cleveland Indians,Thu,d,no
43713-DET@KCR-1,9/5/2019,Detroit Tigers,Road,0.297,4,win,1,Detroit Tigers,Kansas City Royals,Thu,d,no
43713-DET@KCR-1,9/5/2019,Kansas City Royals,Home,0.333,6,lose,1,Detroit Tigers,Kansas City Royals,Thu,d,no
43713-LAA@OAK-1,9/5/2019,Oakland Athletics,Home,0.303,4,win,1,Los Angeles Angels,Oakland Athletics,Thu,d,no
43713-LAA@OAK-1,9/5/2019,Los Angeles Angels,Road,0.278,11.25,lose,1,Los Angeles Angels,Oakland Athletics,Thu,d,no
43713-MIA@PIT-1,9/5/2019,Miami Marlins,Road,0.41,5,win,1,Miami Marlins,Pittsburgh Pirates,Thu,n,no
43713-MIA@PIT-1,9/5/2019,Pittsburgh Pirates,Home,0.263,9,lose,1,Miami Marlins,Pittsburgh Pirates,Thu,n,no
43713-MIN@BOS-1,9/5/2019,Minnesota Twins,Road,0.077,1,win,1,Minnesota Twins,Boston Red Sox,Thu,n,no
43713-MIN@BOS-1,9/5/2019,Boston Red Sox,Home,0.138,2,lose,1,Minnesota Twins,Boston Red Sox,Thu,n,no
43713-PHI@CIN-1,9/5/2019,Cincinnati Reds,Home,0.243,2.45,win,1,Philadelphia Phillies,Cincinnati Reds,Thu,d,no
43713-PHI@CIN-1,9/5/2019,Philadelphia Phillies,Road,0.179,3.6,lose,1,Philadelphia Phillies,Cincinnati Reds,Thu,d,no
43713-SEA@HOU-1,9/5/2019,Houston Astros,Home,0.239,6.23,win,1,Seattle Mariners,Houston Astros,Thu,n,no
43713-SEA@HOU-1,9/5/2019,Seattle Mariners,Road,0.235,7.3,lose,1,Seattle Mariners,Houston Astros,Thu,n,no
43713-SFG@STL-1,9/5/2019,St. Louis Cardinals,Home,0.333,0,win,1,San Francisco Giants,St. Louis Cardinals,Thu,d,no
43713-SFG@STL-1,9/5/2019,San Francisco Giants,Road,0.129,10.12,lose,1,San Francisco Giants,St. Louis Cardinals,Thu,d,no
43713-TEX@BAL-1,9/5/2019,Texas Rangers,Road,0.156,1,win,1,Texas Rangers,Baltimore Orioles,Thu,n,no
43713-TEX@BAL-1,9/5/2019,Baltimore Orioles,Home,0.303,3,lose,1,Texas Rangers,Baltimore Orioles,Thu,n,no
43713-TOR@TBR-1,9/5/2019,Tampa Bay Rays,Home,0.29,4,win,1,Toronto Blue Jays,Tampa Bay Rays,Thu,n,no
43713-TOR@TBR-1,9/5/2019,Toronto Blue Jays,Road,0.235,4.5,lose,1,Toronto Blue Jays,Tampa Bay Rays,Thu,n,no
43713-WSN@ATL-1,9/5/2019,Atlanta Braves,Home,0.207,2,win,1,Washington Nationals,Atlanta Braves,Thu,n,no
43713-WSN@ATL-1,9/5/2019,Washington Nationals,Road,0.1,4.5,lose,1,Washington Nationals,Atlanta Braves,Thu,n,no
43714-ARI@CIN-1,9/6/2019,Arizona Diamondbacks,Road,0.324,5,win,1,Arizona Diamondbacks,Cincinnati Reds,Fri,n,no
43714-ARI@CIN-1,9/6/2019,Cincinnati Reds,Home,0.206,7,lose,1,Arizona Diamondbacks,Cincinnati Reds,Fri,n,no
43714-CHC@MIL-1,9/6/2019,Milwaukee Brewers,Home,0.303,1,win,1,Chicago Cubs,Milwaukee Brewers,Fri,n,no
43714-CHC@MIL-1,9/6/2019,Chicago Cubs,Road,0.103,6.75,lose,1,Chicago Cubs,Milwaukee Brewers,Fri,n,no
43714-CLE@MIN-1,9/6/2019,Cleveland Indians,Road,0.244,1.64,win,1,Cleveland Indians,Minnesota Twins,Fri,n,no
43714-CLE@MIN-1,9/6/2019,Minnesota Twins,Home,0.22,4.91,lose,1,Cleveland Indians,Minnesota Twins,Fri,n,no
43714-COL@SDP-1,9/6/2019,Colorado Rockies,Road,0.219,2,win,1,Colorado Rockies,San Diego Padres,Fri,n,no
43714-COL@SDP-1,9/6/2019,San Diego Padres,Home,0.161,1,lose,1,Colorado Rockies,San Diego Padres,Fri,n,no
43714-DET@OAK-1,9/6/2019,Detroit Tigers,Road,0.262,3.27,win,1,Detroit Tigers,Oakland Athletics,Fri,n,no
43714-DET@OAK-1,9/6/2019,Oakland Athletics,Home,0.158,4.09,lose,1,Detroit Tigers,Oakland Athletics,Fri,n,no
43714-KCR@MIA-1,9/6/2019,Kansas City Royals,Road,0.273,0,win,1,Kansas City Royals,Miami Marlins,Fri,n,no
43714-KCR@MIA-1,9/6/2019,Miami Marlins,Home,0.212,3,lose,1,Kansas City Royals,Miami Marlins,Fri,n,no
43714-LAA@CHW-1,9/6/2019,Los Angeles Angels,Road,0.156,4,win,1,Los Angeles Angels,Chicago White Sox,Fri,n,no
43714-LAA@CHW-1,9/6/2019,Chicago White Sox,Home,0.194,5,lose,1,Los Angeles Angels,Chicago White Sox,Fri,n,no
43714-NYY@BOS-1,9/6/2019,Boston Red Sox,Home,0.214,1,win,1,New York Yankees,Boston Red Sox,Fri,n,no
43714-NYY@BOS-1,9/6/2019,New York Yankees,Road,0.103,6.75,lose,1,New York Yankees,Boston Red Sox,Fri,n,no
43714-PHI@NYM-1,9/6/2019,New York Mets,Home,0.312,4,win,1,Philadelphia Phillies,New York Mets,Fri,n,no
43714-PHI@NYM-1,9/6/2019,Philadelphia Phillies,Road,0.257,5.19,lose,1,Philadelphia Phillies,New York Mets,Fri,n,no
43714-SEA@HOU-1,9/6/2019,Houston Astros,Home,0.273,4,win,1,Seattle Mariners,Houston Astros,Fri,n,no
43714-SEA@HOU-1,9/6/2019,Seattle Mariners,Road,0.129,6.75,lose,1,Seattle Mariners,Houston Astros,Fri,n,no
43714-SFG@LAD-1,9/6/2019,San Francisco Giants,Road,0.257,4,win,1,San Francisco Giants,Los Angeles Dodgers,Fri,n,no
43714-SFG@LAD-1,9/6/2019,Los Angeles Dodgers,Home,0.182,5,lose,1,San Francisco Giants,Los Angeles Dodgers,Fri,n,no
43714-STL@PIT-1,9/6/2019,Pittsburgh Pirates,Home,0.353,4,win,1,St. Louis Cardinals,Pittsburgh Pirates,Fri,n,no
43714-STL@PIT-1,9/6/2019,St. Louis Cardinals,Road,0.257,10.12,lose,1,St. Louis Cardinals,Pittsburgh Pirates,Fri,n,no
43714-TEX@BAL-1,9/6/2019,Texas Rangers,Road,0.343,6,win,1,Texas Rangers,Baltimore Orioles,Fri,n,no
43714-TEX@BAL-1,9/6/2019,Baltimore Orioles,Home,0.286,7,lose,1,Texas Rangers,Baltimore Orioles,Fri,n,no
43714-TOR@TBR-1,9/6/2019,Tampa Bay Rays,Home,0.281,0,win,1,Toronto Blue Jays,Tampa Bay Rays,Fri,n,no
43714-TOR@TBR-1,9/6/2019,Toronto Blue Jays,Road,0.069,3.38,lose,1,Toronto Blue Jays,Tampa Bay Rays,Fri,n,no
43714-WSN@ATL-1,9/6/2019,Atlanta Braves,Home,0.25,3,win,1,Washington Nationals,Atlanta Braves,Fri,n,no
43714-WSN@ATL-1,9/6/2019,Washington Nationals,Road,0.257,3.38,lose,1,Washington Nationals,Atlanta Braves,Fri,n,no
43715-ARI@CIN-1,9/7/2019,Arizona Diamondbacks,Road,0.125,0,win,1,Arizona Diamondbacks,Cincinnati Reds,Sat,d,no
43715-ARI@CIN-1,9/7/2019,Cincinnati Reds,Home,0.103,2,lose,1,Arizona Diamondbacks,Cincinnati Reds,Sat,d,no
43715-CHC@MIL-1,9/7/2019,Milwaukee Brewers,Home,0.212,2,win,1,Chicago Cubs,Milwaukee Brewers,Sat,n,no
43715-CHC@MIL-1,9/7/2019,Chicago Cubs,Road,0.133,2.08,lose,1,Chicago Cubs,Milwaukee Brewers,Sat,n,no
43715-CLE@MIN-1,9/7/2019,Minnesota Twins,Home,0.226,3,win,1,Cleveland Indians,Minnesota Twins,Sat,n,no
