game_id,game_date,team_name,venue,batting_avg,earn_run_ave,game_outcome,game_number,visiting_team,home_team
43711-BAL@TBR-2,9/3/2019,Baltimore Orioles,Road,0.167,2.25,lose,2,Baltimore Orioles,Tampa Bay Rays
43711-CHW@CLE-1,9/3/2019,Chicago White Sox,Road,0.206,5,win,1,Chicago White Sox,Cleveland Indians
43711-CHW@CLE-1,9/3/2019,Cleveland Indians,Home,0.188,6,lose,1,Chicago White Sox,Cleveland Indians
43711-COL@LAD-1,9/3/2019,Los Angeles Dodgers,Home,0.207,3,win,1,Colorado Rockies,Los Angeles Dodgers
43711-COL@LAD-1,9/3/2019,Colorado Rockies,Road,0.235,5.62,lose,1,Colorado Rockies,Los Angeles Dodgers
43711-DET@KCR-1,9/3/2019,Kansas City Royals,Home,0.29,5,win,1,Detroit Tigers,Kansas City Royals
43711-DET@KCR-1,9/3/2019,Detroit Tigers,Road,0.368,6.48,lose,1,Detroit Tigers,Kansas City Royals
43711-HOU@MIL-1,9/3/2019,Milwaukee Brewers,Home,0.29,2,win,1,Houston Astros,Milwaukee Brewers
43711-HOU@MIL-1,9/3/2019,Houston Astros,Road,0.194,4.5,lose,1,Houston Astros,Milwaukee Brewers
43711-LAA@OAK-1,9/3/2019,Oakland Athletics,Home,0.214,5,win,1,Los Angeles Angels,Oakland Athletics
43711-LAA@OAK-1,9/3/2019,Los Angeles Angels,Road,0.25,6.75,lose,1,Los Angeles Angels,Oakland Athletics
43711-MIA@PIT-1,9/3/2019,Miami Marlins,Road,0.189,3.6,win,1,Miami Marlins,Pittsburgh Pirates
43711-MIA@PIT-1,9/3/2019,Pittsburgh Pirates,Home,0.129,2.7,lose,1,Miami Marlins,Pittsburgh Pirates
43711-MIN@BOS-1,9/3/2019,Minnesota Twins,Road,0.229,5,win,1,Minnesota Twins,Boston Red Sox
43711-MIN@BOS-1,9/3/2019,Boston Red Sox,Home,0.188,6,lose,1,Minnesota Twins,Boston Red Sox
43711-NYM@WSN-1,9/3/2019,Washington Nationals,Home,0.405,6,win,1,New York Mets,Washington Nationals
43711-NYM@WSN-1,9/3/2019,New York Mets,Road,0.314,11.88,lose,1,New York Mets,Washington Nationals
43711-PHI@CIN-1,9/3/2019,Philadelphia Phillies,Road,0.303,2,win,1,Philadelphia Phillies,Cincinnati Reds
43711-PHI@CIN-1,9/3/2019,Cincinnati Reds,Home,0.188,6,lose,1,Philadelphia Phillies,Cincinnati Reds
43711-SDP@ARI-1,9/3/2019,Arizona Diamondbacks,Home,0.226,1,win,1,San Diego Padres,Arizona Diamondbacks
43711-SDP@ARI-1,9/3/2019,San Diego Padres,Road,0.206,2.25,lose,1,San Diego Padres,Arizona Diamondbacks
43711-SEA@CHC-1,9/3/2019,Chicago Cubs,Home,0.267,1,win,1,Seattle Mariners,Chicago Cubs
43711-SEA@CHC-1,9/3/2019,Seattle Mariners,Road,0.265,6.75,lose,1,Seattle Mariners,Chicago Cubs
43711-SFG@STL-1,9/3/2019,St. Louis Cardinals,Home,0.179,0,win,1,San Francisco Giants,St. Louis Cardinals
43711-SFG@STL-1,9/3/2019,San Francisco Giants,Road,0.069,1.12,lose,1,San Francisco Giants,St. Louis Cardinals
43711-TEX@NYY-1,9/3/2019,New York Yankees,Home,0.324,1,win,1,Texas Rangers,New York Yankees
43711-TEX@NYY-1,9/3/2019,Texas Rangers,Road,0.103,11.25,lose,1,Texas Rangers,New York Yankees
43711-TOR@ATL-1,9/3/2019,Atlanta Braves,Home,0.258,2,win,1,Toronto Blue Jays,Atlanta Braves
43711-TOR@ATL-1,9/3/2019,Toronto Blue Jays,Road,0.2,7.88,lose,1,Toronto Blue Jays,Atlanta Braves
43712-CHW@CLE-1,9/4/2019,Cleveland Indians,Home,0.389,6,win,1,Chicago White Sox,Cleveland Indians
43712-CHW@CLE-1,9/4/2019,Chicago White Sox,Road,0.342,9,lose,1,Chicago White Sox,Cleveland Indians
43712-COL@LAD-1,9/4/2019,Los Angeles Dodgers,Home,0.258,3,win,1,Colorado Rockies,Los Angeles Dodgers
43712-COL@LAD-1,9/4/2019,Colorado Rockies,Road,0.212,7.88,lose,1,Colorado Rockies,Los Angeles Dodgers
43712-DET@KCR-1,9/4/2019,Kansas City Royals,Home,0.343,4,win,1,Detroit Tigers,Kansas City Royals
43712-DET@KCR-1,9/4/2019,Detroit Tigers,Road,0.25,5.62,lose,1,Detroit Tigers,Kansas City Royals
43712-LAA@OAK-1,9/4/2019,Oakland Athletics,Home,0.172,0,win,1,Los Angeles Angels,Oakland Athletics
43712-LAA@OAK-1,9/4/2019,Los Angeles Angels,Road,0.156,4.5,lose,1,Los Angeles Angels,Oakland Athletics
43712-MIA@PIT-1,9/4/2019,Pittsburgh Pirates,Home,0.303,4,win,1,Miami Marlins,Pittsburgh Pirates
43712-MIA@PIT-1,9/4/2019,Miami Marlins,Road,0.263,5.62,lose,1,Miami Marlins,Pittsburgh Pirates
43712-MIN@BOS-1,9/4/2019,Boston Red Sox,Home,0.273,2,win,1,Minnesota Twins,Boston Red Sox
43712-MIN@BOS-1,9/4/2019,Minnesota Twins,Road,0.25,6.75,lose,1,Minnesota Twins,Boston Red Sox
43712-NYM@WSN-1,9/4/2019,New York Mets,Road,0.351,4,win,1,New York Mets,Washington Nationals
43712-NYM@WSN-1,9/4/2019,Washington Nationals,Home,0.289,8,lose,1,New York Mets,Washington Nationals
43712-PHI@CIN-1,9/4/2019,Cincinnati Reds,Home,0.281,5,win,1,Philadelphia Phillies,Cincinnati Reds
43712-PHI@CIN-1,9/4/2019,Philadelphia Phillies,Road,0.212,9,lose,1,Philadelphia Phillies,Cincinnati Reds
43712-SDP@ARI-1,9/4/2019,Arizona Diamondbacks,Home,0.281,1,win,1,San Diego Padres,Arizona Diamondbacks
43712-SDP@ARI-1,9/4/2019,San Diego Padres,Road,0.103,4.5,lose,1,San Diego Padres,Arizona Diamondbacks
43712-SFG@STL-1,9/4/2019,San Francisco Giants,Road,0.349,6,win,1,San Francisco Giants,St. Louis Cardinals
43712-SFG@STL-1,9/4/2019,St. Louis Cardinals,Home,0.333,6,lose,1,San Francisco Giants,St. Louis Cardinals
43712-TEX@NYY-1,9/4/2019,New York Yankees,Home,0.2,1,win,1,Texas Rangers,New York Yankees
43712-TEX@NYY-1,9/4/2019,Texas Rangers,Road,0.212,4.5,lose,1,Texas Rangers,New York Yankees
43713-CHC@MIL-1,9/5/2019,Chicago Cubs,Road,0.41,5,win,1,Chicago Cubs,Milwaukee Brewers
43713-CHC@MIL-1,9/5/2019,Milwaukee Brewers,Home,0.171,10,lose,1,Chicago Cubs,Milwaukee Brewers
43713-CHW@CLE-1,9/5/2019,Chicago White Sox,Road,0.316,1,win,1,Chicago White Sox,Cleveland Indians
43713-CHW@CLE-1,9/5/2019,Cleveland Indians,Home,0.037,6,lose,1,Chicago White Sox,Cleveland Indians
43713-DET@KCR-1,9/5/2019,Detroit Tigers,Road,0.297,4,win,1,Detroit Tigers,Kansas City Royals
43713-DET@KCR-1,9/5/2019,Kansas City Royals,Home,0.333,6,lose,1,Detroit Tigers,Kansas City Royals
43713-LAA@OAK-1,9/5/2019,Oakland Athletics,Home,0.303,4,win,1,Los Angeles Angels,Oakland Athletics
43713-LAA@OAK-1,9/5/2019,Los Angeles Angels,Road,0.278,11.25,lose,1,Los Angeles Angels,Oakland Athletics
43713-MIA@PIT-1,9/5/2019,Miami Marlins,Road,0.41,5,win,1,Miami Marlins,Pittsburgh Pirates
43713-MIA@PIT-1,9/5/2019,Pittsburgh Pirates,Home,0.263,9,lose,1,Miami Marlins,Pittsburgh Pirates
43713-MIN@BOS-1,9/5/2019,Minnesota Twins,Road,0.077,1,win,1,Minnesota Twins,Boston Red Sox
43713-MIN@BOS-1,9/5/2019,Boston Red Sox,Home,0.138,2,lose,1,Minnesota Twins,Boston Red Sox
43713-PHI@CIN-1,9/5/2019,Cincinnati Reds,Home,0.243,2.45,win,1,Philadelphia Phillies,Cincinnati Reds
43713-PHI@CIN-1,9/5/2019,Philadelphia Phillies,Road,0.179,3.6,lose,1,Philadelphia Phillies,Cincinnati Reds
43713-SEA@HOU-1,9/5/2019,Houston Astros,Home,0.239,6.23,win,1,Seattle Mariners,Houston Astros
43713-SEA@HOU-1,9/5/2019,Seattle Mariners,Road,0.235,7.3,lose,1,Seattle Mariners,Houston Astros
43713-SFG@STL-1,9/5/2019,St. Louis Cardinals,Home,0.333,0,win,1,San Francisco Giants,St. Louis Cardinals
43713-SFG@STL-1,9/5/2019,San Francisco Giants,Road,0.129,10.12,lose,1,San Francisco Giants,St. Louis Cardinals
43713-TEX@BAL-1,9/5/2019,Texas Rangers,Road,0.156,1,win,1,Texas Rangers,Baltimore Orioles
43713-TEX@BAL-1,9/5/2019,Baltimore Orioles,Home,0.303,3,lose,1,Texas Rangers,Baltimore Orioles
43713-TOR@TBR-1,9/5/2019,Tampa Bay Rays,Home,0.29,4,win,1,Toronto Blue Jays,Tampa Bay Rays
43713-TOR@TBR-1,9/5/2019,Toronto Blue Jays,Road,0.235,4.5,lose,1,Toronto Blue Jays,Tampa Bay Rays
43713-WSN@ATL-1,9/5/2019,Atlanta Braves,Home,0.207,2,win,1,Washington Nationals,Atlanta Braves
43713-WSN@ATL-1,9/5/2019,Washington Nationals,Road,0.1,4.5,lose,1,Washington Nationals,Atlanta Braves
43714-ARI@CIN-1,9/6/2019,Arizona Diamondbacks,Road,0.324,5,win,1,Arizona Diamondbacks,Cincinnati Reds
43714-ARI@CIN-1,9/6/2019,Cincinnati Reds,Home,0.206,7,lose,1,Arizona Diamondbacks,Cincinnati Reds
43714-CHC@MIL-1,9/6/2019,Milwaukee Brewers,Home,0.303,1,win,1,Chicago Cubs,Milwaukee Brewers
43714-CHC@MIL-1,9/6/2019,Chicago Cubs,Road,0.103,6.75,lose,1,Chicago Cubs,Milwaukee Brewers
43714-CLE@MIN-1,9/6/2019,Cleveland Indians,Road,0.244,1.64,win,1,Cleveland Indians,Minnesota Twins
43714-CLE@MIN-1,9/6/2019,Minnesota Twins,Home,0.22,4.91,lose,1,Cleveland Indians,Minnesota Twins
43714-COL@SDP-1,9/6/2019,Colorado Rockies,Road,0.219,2,win,1,Colorado Rockies,San Diego Padres
43714-COL@SDP-1,9/6/2019,San Diego Padres,Home,0.161,1,lose,1,Colorado Rockies,San Diego Padres
43714-DET@OAK-1,9/6/2019,Detroit Tigers,Road,0.262,3.27,win,1,Detroit Tigers,Oakland Athletics
43714-DET@OAK-1,9/6/2019,Oakland Athletics,Home,0.158,4.09,lose,1,Detroit Tigers,Oakland Athletics
43714-KCR@MIA-1,9/6/2019,Kansas City Royals,Road,0.273,0,win,1,Kansas City Royals,Miami Marlins
43714-KCR@MIA-1,9/6/2019,Miami Marlins,Home,0.212,3,lose,1,Kansas City Royals,Miami Marlins
43714-LAA@CHW-1,9/6/2019,Los Angeles Angels,Road,0.156,4,win,1,Los Angeles Angels,Chicago White Sox
43714-LAA@CHW-1,9/6/2019,Chicago White Sox,Home,0.194,5,lose,1,Los Angeles Angels,Chicago White Sox
43714-NYY@BOS-1,9/6/2019,Boston Red Sox,Home,0.214,1,win,1,New York Yankees,Boston Red Sox
43714-NYY@BOS-1,9/6/2019,New York Yankees,Road,0.103,6.75,lose,1,New York Yankees,Boston Red Sox
43714-PHI@NYM-1,9/6/2019,New York Mets,Home,0.312,4,win,1,Philadelphia Phillies,New York Mets
43714-PHI@NYM-1,9/6/2019,Philadelphia Phillies,Road,0.257,5.19,lose,1,Philadelphia Phillies,New York Mets
43714-SEA@HOU-1,9/6/2019,Houston Astros,Home,0.273,4,win,1,Seattle Mariners,Houston Astros
43714-SEA@HOU-1,9/6/2019,Seattle Mariners,Road,0.129,6.75,lose,1,Seattle Mariners,Houston Astros
43714-SFG@LAD-1,9/6/2019,San Francisco Giants,Road,0.257,4,win,1,San Francisco Giants,Los Angeles Dodgers
43714-SFG@LAD-1,9/6/2019,Los Angeles Dodgers,Home,0.182,5,lose,1,San Francisco Giants,Los Angeles Dodgers
43714-STL@PIT-1,9/6/2019,Pittsburgh Pirates,Home,0.353,4,win,1,St. Louis Cardinals,Pittsburgh Pirates
43714-STL@PIT-1,9/6/2019,St. Louis Cardinals,Road,0.257,10.12,lose,1,St. Louis Cardinals,Pittsburgh Pirates
43714-TEX@BAL-1,9/6/2019,Texas Rangers,Road,0.343,6,win,1,Texas Rangers,Baltimore Orioles
43714-TEX@BAL-1,9/6/2019,Baltimore Orioles,Home,0.286,7,lose,1,Texas Rangers,Baltimore Orioles
43714-TOR@TBR-1,9/6/2019,Tampa Bay Rays,Home,0.281,0,win,1,Toronto Blue Jays,Tampa Bay Rays
43714-TOR@TBR-1,9/6/2019,Toronto Blue Jays,Road,0.069,3.38,lose,1,Toronto Blue Jays,Tampa Bay Rays
43714-WSN@ATL-1,9/6/2019,Atlanta Braves,Home,0.25,3,win,1,Washington Nationals,Atlanta Braves
43714-WSN@ATL-1,9/6/2019,Washington Nationals,Road,0.257,3.38,lose,1,Washington Nationals,Atlanta Braves
43715-ARI@CIN-1,9/7/2019,Arizona Diamondbacks,Road,0.125,0,win,1,Arizona Diamondbacks,Cincinnati Reds
43715-ARI@CIN-1,9/7/2019,Cincinnati Reds,Home,0.103,2,lose,1,Arizona Diamondbacks,Cincinnati Reds
43715-CHC@MIL-1,9/7/2019,Milwaukee Brewers,Home,0.212,2,win,1,Chicago Cubs,Milwaukee Brewers
43715-CHC@MIL-1,9/7/2019,Chicago Cubs,Road,0.133,2.08,lose,1,Chicago Cubs,Milwaukee Brewers
43715-CLE@MIN-1,9/7/2019,Minnesota Twins,Home,0.226,3,win,1,Cleveland Indians,Minnesota Twins
43715-CLE@MIN-1,9/7/2019,Cleveland Indians,Road,0.206,5.62,lose,1,Cleveland Indians,Minnesota Twins
43715-COL@SDP-1,9/7/2019,San Diego Padres,Home,0.207,0,win,1,Colorado Rockies,San Diego Padres
43715-COL@SDP-1,9/7/2019,Colorado Rockies,Road,0.103,3.38,lose,1,Colorado Rockies,San Diego Padres
43715-DET@OAK-1,9/7/2019,Oakland Athletics,Home,0.333,2,win,1,Detroit Tigers,Oakland Athletics
43715-DET@OAK-1,9/7/2019,Detroit Tigers,Road,0.257,11.25,lose,1,Detroit Tigers,Oakland Athletics
43715-KCR@MIA-1,9/7/2019,Kansas City Royals,Road,0.27,2,win,1,Kansas City Royals,Miami Marlins
43715-KCR@MIA-1,9/7/2019,Miami Marlins,Home,0.133,7,lose,1,Kansas City Royals,Miami Marlins
43715-LAA@CHW-1,9/7/2019,Los Angeles Angels,Road,0.289,4,win,1,Los Angeles Angels,Chicago White Sox
43715-LAA@CHW-1,9/7/2019,Chicago White Sox,Home,0.235,8,lose,1,Los Angeles Angels,Chicago White Sox
43715-NYY@BOS-1,9/7/2019,New York Yankees,Road,0.257,1,win,1,New York Yankees,Boston Red Sox
43715-NYY@BOS-1,9/7/2019,Boston Red Sox,Home,0.161,5,lose,1,New York Yankees,Boston Red Sox
43715-PHI@NYM-1,9/7/2019,Philadelphia Phillies,Road,0.282,0,win,1,Philadelphia Phillies,New York Mets
43715-PHI@NYM-1,9/7/2019,New York Mets,Home,0.182,4,lose,1,Philadelphia Phillies,New York Mets
43715-SEA@HOU-1,9/7/2019,Houston Astros,Home,0.214,1,win,1,Seattle Mariners,Houston Astros
43715-SEA@HOU-1,9/7/2019,Seattle Mariners,Road,0.194,2.25,lose,1,Seattle Mariners,Houston Astros
43715-SFG@LAD-1,9/7/2019,San Francisco Giants,Road,0.161,0,win,1,San Francisco Giants,Los Angeles Dodgers
43715-SFG@LAD-1,9/7/2019,Los Angeles Dodgers,Home,0.138,1,lose,1,San Francisco Giants,Los Angeles Dodgers
43715-STL@PIT-1,9/7/2019,St. Louis Cardinals,Road,0.282,1,win,1,St. Louis Cardinals,Pittsburgh Pirates
43715-STL@PIT-1,9/7/2019,Pittsburgh Pirates,Home,0.194,9,lose,1,St. Louis Cardinals,Pittsburgh Pirates
43715-TEX@BAL-1,9/7/2019,Texas Rangers,Road,0.316,2,win,1,Texas Rangers,Baltimore Orioles
43715-TEX@BAL-1,9/7/2019,Baltimore Orioles,Home,0.176,8,lose,1,Texas Rangers,Baltimore Orioles
43715-TOR@TBR-1,9/7/2019,Tampa Bay Rays,Home,0.267,3,win,1,Toronto Blue Jays,Tampa Bay Rays
43715-TOR@TBR-1,9/7/2019,Toronto Blue Jays,Road,0.188,5.62,lose,1,Toronto Blue Jays,Tampa Bay Rays
43715-WSN@ATL-1,9/7/2019,Atlanta Braves,Home,0.214,4,win,1,Washington Nationals,Atlanta Braves
43715-WSN@ATL-1,9/7/2019,Washington Nationals,Road,0.172,5.62,lose,1,Washington Nationals,Atlanta Braves
43716-ARI@CIN-1,9/8/2019,Cincinnati Reds,Home,0.333,2,win,1,Arizona Diamondbacks,Cincinnati Reds
43716-ARI@CIN-1,9/8/2019,Arizona Diamondbacks,Road,0.1,4.32,lose,1,Arizona Diamondbacks,Cincinnati Reds
43716-CHC@MIL-1,9/8/2019,Milwaukee Brewers,Home,0.29,5,win,1,Chicago Cubs,Milwaukee Brewers
43716-CHC@MIL-1,9/8/2019,Chicago Cubs,Road,0.206,9,lose,1,Chicago Cubs,Milwaukee Brewers
43716-CLE@MIN-1,9/8/2019,Cleveland Indians,Road,0.314,2,win,1,Cleveland Indians,Minnesota Twins
43716-CLE@MIN-1,9/8/2019,Minnesota Twins,Home,0.156,5,lose,1,Cleveland Indians,Minnesota Twins
43716-COL@SDP-1,9/8/2019,San Diego Padres,Home,0.212,0.9,win,1,Colorado Rockies,San Diego Padres
43716-COL@SDP-1,9/8/2019,Colorado Rockies,Road,0.129,1.93,lose,1,Colorado Rockies,San Diego Padres
43716-DET@OAK-1,9/8/2019,Oakland Athletics,Home,0.233,1,win,1,Detroit Tigers,Oakland Athletics
43716-DET@OAK-1,9/8/2019,Detroit Tigers,Road,0.069,3.38,lose,1,Detroit Tigers,Oakland Athletics
43716-KCR@MIA-1,9/8/2019,Miami Marlins,Home,0.382,0,win,1,Kansas City Royals,Miami Marlins
43716-KCR@MIA-1,9/8/2019,Kansas City Royals,Road,0.133,10.12,lose,1,Kansas City Royals,Miami Marlins
43716-LAA@CHW-1,9/8/2019,Chicago White Sox,Home,0.324,1,win,1,Los Angeles Angels,Chicago White Sox
43716-LAA@CHW-1,9/8/2019,Los Angeles Angels,Road,0.172,5.62,lose,1,Los Angeles Angels,Chicago White Sox
43716-NYY@BOS-1,9/8/2019,New York Yankees,Road,0.31,5,win,1,New York Yankees,Boston Red Sox
43716-NYY@BOS-1,9/8/2019,Boston Red Sox,Home,0.265,8,lose,1,New York Yankees,Boston Red Sox
43716-PHI@NYM-1,9/8/2019,Philadelphia Phillies,Road,0.342,7,win,1,Philadelphia Phillies,New York Mets
43716-PHI@NYM-1,9/8/2019,New York Mets,Home,0.359,10,lose,1,Philadelphia Phillies,New York Mets
43716-SEA@HOU-1,9/8/2019,Houston Astros,Home,0.468,1,win,1,Seattle Mariners,Houston Astros
43716-SEA@HOU-1,9/8/2019,Seattle Mariners,Road,0.036,19.12,lose,1,Seattle Mariners,Houston Astros
43716-SFG@LAD-1,9/8/2019,Los Angeles Dodgers,Home,0.179,0,win,1,San Francisco Giants,Los Angeles Dodgers
43716-SFG@LAD-1,9/8/2019,San Francisco Giants,Road,0.129,2.25,lose,1,San Francisco Giants,Los Angeles Dodgers
43716-STL@PIT-1,9/8/2019,St. Louis Cardinals,Road,0.167,0,win,1,St. Louis Cardinals,Pittsburgh Pirates
43716-STL@PIT-1,9/8/2019,Pittsburgh Pirates,Home,0.167,2,lose,1,St. Louis Cardinals,Pittsburgh Pirates
43716-TEX@BAL-1,9/8/2019,Texas Rangers,Road,0.455,4,win,1,Texas Rangers,Baltimore Orioles
43716-TEX@BAL-1,9/8/2019,Baltimore Orioles,Home,0.212,10,lose,1,Texas Rangers,Baltimore Orioles
43716-TOR@TBR-1,9/8/2019,Tampa Bay Rays,Home,0.312,3,win,1,Toronto Blue Jays,Tampa Bay Rays
43716-TOR@TBR-1,9/8/2019,Toronto Blue Jays,Road,0.182,9,lose,1,Toronto Blue Jays,Tampa Bay Rays
43716-WSN@ATL-1,9/8/2019,Washington Nationals,Road,0.405,4,win,1,Washington Nationals,Atlanta Braves
43716-WSN@ATL-1,9/8/2019,Atlanta Braves,Home,0.206,9,lose,1,Washington Nationals,Atlanta Braves
43717-ARI@NYM-1,9/9/2019,New York Mets,Home,0.31,1,win,1,Arizona Diamondbacks,New York Mets
43717-ARI@NYM-1,9/9/2019,Arizona Diamondbacks,Road,0.103,3.38,lose,1,Arizona Diamondbacks,New York Mets
43717-ATL@PHI-1,9/9/2019,Atlanta Braves,Road,0.242,2,win,1,Atlanta Braves,Philadelphia Phillies
43717-ATL@PHI-1,9/9/2019,Philadelphia Phillies,Home,0.156,7,lose,1,Atlanta Braves,Philadelphia Phillies
43717-CHC@SDP-1,9/9/2019,Chicago Cubs,Road,0.357,1,win,1,Chicago Cubs,San Diego Padres
43717-CHC@SDP-1,9/9/2019,San Diego Padres,Home,0.25,10,lose,1,Chicago Cubs,San Diego Padres
43717-CLE@LAA-1,9/9/2019,Cleveland Indians,Road,0.265,2,win,1,Cleveland Indians,Los Angeles Angels
43717-CLE@LAA-1,9/9/2019,Los Angeles Angels,Home,0.206,6,lose,1,Cleveland Indians,Los Angeles Angels
43717-MIL@MIA-1,9/9/2019,Milwaukee Brewers,Road,0.324,3,win,1,Milwaukee Brewers,Miami Marlins
43717-MIL@MIA-1,9/9/2019,Miami Marlins,Home,0.27,8,lose,1,Milwaukee Brewers,Miami Marlins
43717-NYY@BOS-1,9/9/2019,New York Yankees,Road,0.316,0,win,1,New York Yankees,Boston Red Sox
43717-NYY@BOS-1,9/9/2019,Boston Red Sox,Home,0.206,5,lose,1,New York Yankees,Boston Red Sox
43717-OAK@HOU-1,9/9/2019,Houston Astros,Home,0.436,0,win,1,Oakland Athletics,Houston Astros
43717-OAK@HOU-1,9/9/2019,Oakland Athletics,Road,0.103,15.75,lose,1,Oakland Athletics,Houston Astros
43717-PIT@SFG-1,9/9/2019,Pittsburgh Pirates,Road,0.27,4,win,1,Pittsburgh Pirates,San Francisco Giants
43717-PIT@SFG-1,9/9/2019,San Francisco Giants,Home,0.273,5,lose,1,Pittsburgh Pirates,San Francisco Giants
43718-ARI@NYM-1,9/10/2019,New York Mets,Home,0.172,2,win,1,Arizona Diamondbacks,New York Mets
43718-ARI@NYM-1,9/10/2019,Arizona Diamondbacks,Road,0.286,3.38,lose,1,Arizona Diamondbacks,New York Mets
43718-ATL@PHI-1,9/10/2019,Philadelphia Phillies,Home,0.258,3,win,1,Atlanta Braves,Philadelphia Phillies
43718-ATL@PHI-1,9/10/2019,Atlanta Braves,Road,0.294,6.75,lose,1,Atlanta Braves,Philadelphia Phillies
43718-BOS@TOR-1,9/10/2019,Toronto Blue Jays,Home,0.281,3,win,1,Boston Red Sox,Toronto Blue Jays
43718-BOS@TOR-1,9/10/2019,Boston Red Sox,Road,0.235,4.5,lose,1,Boston Red Sox,Toronto Blue Jays
43718-CHC@SDP-1,9/10/2019,San Diego Padres,Home,0.282,7.2,win,1,Chicago Cubs,San Diego Padres
43718-CHC@SDP-1,9/10/2019,Chicago Cubs,Road,0.237,6.75,lose,1,Chicago Cubs,San Diego Padres
43718-CIN@SEA-1,9/10/2019,Seattle Mariners,Home,0.148,3,win,1,Cincinnati Reds,Seattle Mariners
43718-CIN@SEA-1,9/10/2019,Cincinnati Reds,Road,0.258,4.5,lose,1,Cincinnati Reds,Seattle Mariners
43718-CLE@LAA-1,9/10/2019,Cleveland Indians,Road,0.25,0,win,1,Cleveland Indians,Los Angeles Angels
43718-CLE@LAA-1,9/10/2019,Los Angeles Angels,Home,0.133,8,lose,1,Cleveland Indians,Los Angeles Angels
43718-KCR@CHW-1,9/10/2019,Chicago White Sox,Home,0.273,3,win,1,Kansas City Royals,Chicago White Sox
43718-KCR@CHW-1,9/10/2019,Kansas City Royals,Road,0.235,7.88,lose,1,Kansas City Royals,Chicago White Sox
43718-LAD@BAL-1,9/10/2019,Los Angeles Dodgers,Road,0.342,2,win,1,Los Angeles Dodgers,Baltimore Orioles
43718-LAD@BAL-1,9/10/2019,Baltimore Orioles,Home,0.206,7,lose,1,Los Angeles Dodgers,Baltimore Orioles
43718-MIL@MIA-1,9/10/2019,Milwaukee Brewers,Road,0.188,3,win,1,Milwaukee Brewers,Miami Marlins
43718-MIL@MIA-1,9/10/2019,Miami Marlins,Home,0.235,4,lose,1,Milwaukee Brewers,Miami Marlins
43718-NYY@DET-1,9/10/2019,Detroit Tigers,Home,0.41,11,win,1,New York Yankees,Detroit Tigers
43718-NYY@DET-1,9/10/2019,New York Yankees,Road,0.289,7.56,lose,1,New York Yankees,Detroit Tigers
43718-OAK@HOU-1,9/10/2019,Oakland Athletics,Road,0.49,7,win,1,Oakland Athletics,Houston Astros
43718-OAK@HOU-1,9/10/2019,Houston Astros,Home,0.333,21,lose,1,Oakland Athletics,Houston Astros
43718-PIT@SFG-1,9/10/2019,San Francisco Giants,Home,0.273,4,win,1,Pittsburgh Pirates,San Francisco Giants
43718-PIT@SFG-1,9/10/2019,Pittsburgh Pirates,Road,0.219,5.62,lose,1,Pittsburgh Pirates,San Francisco Giants
43718-STL@COL-1,9/10/2019,Colorado Rockies,Home,0.233,1,win,1,St. Louis Cardinals,Colorado Rockies
43718-STL@COL-1,9/10/2019,St. Louis Cardinals,Road,0.188,2.25,lose,1,St. Louis Cardinals,Colorado Rockies
43718-TBR@TEX-1,9/10/2019,Tampa Bay Rays,Road,0.238,2.45,win,1,Tampa Bay Rays,Texas Rangers
43718-TBR@TEX-1,9/10/2019,Texas Rangers,Home,0.135,2.45,lose,1,Tampa Bay Rays,Texas Rangers
43718-WSN@MIN-1,9/10/2019,Minnesota Twins,Home,0.207,0,win,1,Washington Nationals,Minnesota Twins
43718-WSN@MIN-1,9/10/2019,Washington Nationals,Road,0.071,5.62,lose,1,Washington Nationals,Minnesota Twins
43719-ARI@NYM-1,9/11/2019,New York Mets,Home,0.324,0,win,1,Arizona Diamondbacks,New York Mets
43719-ARI@NYM-1,9/11/2019,Arizona Diamondbacks,Road,0.212,10.12,lose,1,Arizona Diamondbacks,New York Mets
43719-ATL@PHI-1,9/11/2019,Atlanta Braves,Road,0.219,1,win,1,Atlanta Braves,Philadelphia Phillies
43719-ATL@PHI-1,9/11/2019,Philadelphia Phillies,Home,0.161,0,lose,1,Atlanta Braves,Philadelphia Phillies
43719-BOS@TOR-1,9/11/2019,Toronto Blue Jays,Home,0.344,0,win,1,Boston Red Sox,Toronto Blue Jays
43719-BOS@TOR-1,9/11/2019,Boston Red Sox,Road,0.067,9,lose,1,Boston Red Sox,Toronto Blue Jays
43719-CHC@SDP-1,9/11/2019,San Diego Padres,Home,0.233,0,win,1,Chicago Cubs,San Diego Padres
43719-CHC@SDP-1,9/11/2019,Chicago Cubs,Road,0.1,3.38,lose,1,Chicago Cubs,San Diego Padres
43719-CIN@SEA-1,9/11/2019,Seattle Mariners,Home,0.16,3,win,1,Cincinnati Reds,Seattle Mariners
43719-CIN@SEA-1,9/11/2019,Cincinnati Reds,Road,0.152,4.5,lose,1,Cincinnati Reds,Seattle Mariners
43719-CLE@LAA-1,9/11/2019,Cleveland Indians,Road,0.278,3,win,1,Cleveland Indians,Los Angeles Angels
43719-CLE@LAA-1,9/11/2019,Los Angeles Angels,Home,0.206,4,lose,1,Cleveland Indians,Los Angeles Angels
43719-KCR@CHW-1,9/11/2019,Kansas City Royals,Road,0.341,6,win,1,Kansas City Royals,Chicago White Sox
43719-KCR@CHW-1,9/11/2019,Chicago White Sox,Home,0.229,8,lose,1,Kansas City Royals,Chicago White Sox
